Dataset.x,language.id,language.name,glottocode,latitude,longitude,family,concept,form_id,value,form,Language_broad,n,Dataset.y,AutotypMatch,R_type,Comments,PhoibleMatch,Trill
ids,ids-833,Samre,somr1240,12.243,103.139,Austroasiatic,SMOOTH,ids-833-15-770-1,riəp.B,riəp.B,Samre,1,IDS,sxm,NA,approximant,sxm,no
ids,ids-834,Chong,chon1284,12.5218,102.514,Austroasiatic,SMOOTH,ids-834-15-770-1,səmə:.A,səmə:.A,Chong,1,IDS,cog,NA,trill,cog,yes
ids,ids-835,KNB (a Pearic variety),west2394,None,None,Austroasiatic,SMOOTH,ids-835-15-770-1,ri:əp,ri:əp,KNB,1,IDS,NA,NA,NA,NA,NA
ids,ids-836,Surin Khmer,suri1265,None,None,Austroasiatic,SMOOTH,ids-836-15-770-1,ri:əp,ri:əp,Surin Khmer,1,IDS,khm,NA,NA,khm,NA
ids,ids-838,Iduh,oduu1239,19.3497,104.106,Austroasiatic,SMOOTH,ids-838-15-770-1,bîn,bîn,Iduh,1,IDS,tyh,NA,NA,tyh,NA
ids,ids-839,Mang Ch,mang1378,21.4305,102.133,Austroasiatic,SMOOTH,ids-839-15-770-1,pə.31 luaŋ.51,pə.31 luaŋ.51,Mang Ch,1,IDS,zng,NA,NA,zng,NA
ids,ids-840,Mang VN,mang1378,21.4305,102.133,Austroasiatic,SMOOTH,ids-840-15-770-1,ba:ŋ.2,ba:ŋ.2,Mang VN,1,IDS,NA,NA,NA,NA,NA
ids,ids-840,Mang VN,mang1378,21.4305,102.133,Austroasiatic,SMOOTH,ids-840-15-770-2,pa:.1 lu:aŋ.4,pa:.1 lu:aŋ.4,Mang VN,1,IDS,NA,NA,NA,NA,NA
ids,ids-32,Andi,andi1255,42.8078,46.2919,Nakh-Daghestanian,ROUGH,ids-32-15-760-1,хъачІи,qačʼi,Andi,2,CLICS,ani,trill,wiki,NA,NA
ids,ids-33,Akhvakh (Northern dialect),akhv1239,42.4003,46.3037,Nakh-Daghestanian,ROUGH,ids-33-15-760-1,хъачІадабе,q̄ačʼadabe,Akhvakh,2,CLICS,akv,trill,wiki,NA,NA
ids,ids-35,Bagvalal,bagv1239,42.3966,46.1041,Nakh-Daghestanian,ROUGH,ids-35-15-760-1,хъачІуб,qačʼub,Bagvalal,1,CLICS,kva,NA,NA,NA,NA
ids,ids-37,Botlikh,botl1242,42.665,46.22,Nakh-Daghestanian,ROUGH,ids-37-15-760-1,кьантІи,ƛ̄ʼantʼi,Botlikh,2,CLICS,bph,NA,NA,NA,NA
ids,ids-38,Godoberi,ghod1238,42.7428,46.2252,Nakh-Daghestanian,ROUGH,ids-38-15-760-1,хъачІаб,qačʼab,Godoberi,1,CLICS,gdo,NA,NA,NA,NA
ids,ids-39,Karata,kara1474,42.6501,46.3151,Nakh-Daghestanian,ROUGH,ids-39-15-760-1,хъачІоб,qačʼob,Karata,2,CLICS,kpt,trill,wiki,NA,NA
ids,ids-41,Khwarshi (Khwarshi dialect),xvar1237,None,None,Nakh-Daghestanian,ROUGH,ids-41-15-760-1,хъохъору,qoqoru,Khwarshi,2,CLICS,khv,trill,NA,NA,NA
ids,ids-42,Hinuq,hinu1240,42.4502,45.8064,Nakh-Daghestanian,ROUGH,ids-42-15-760-1,"болІойу, хъачІав",boƛoyu,Hinuq,1,CLICS,gin,trill,wiki,NA,NA
ids,ids-42,Hinuq,hinu1240,42.4502,45.8064,Nakh-Daghestanian,ROUGH,ids-42-15-760-2,"болІойу, хъачІав",qačʼaw,Hinuq,1,CLICS,gin,trill,wiki,NA,NA
ids,ids-50,Tindi,tind1238,42.3316,45.9227,Nakh-Daghestanian,ROUGH,ids-50-15-760-1,"хъечІуб, кьагъалІа",qečʼub,Tindi,1,CLICS,tin,NA,NA,NA,NA
ids,ids-50,Tindi,tind1238,42.3316,45.9227,Nakh-Daghestanian,ROUGH,ids-50-15-760-2,"хъечІуб, кьагъалІа",ƛ̄ʼaɣaƛa,Tindi,1,CLICS,tin,NA,NA,NA,NA
ids,ids-51,Chamalal,cham1309,42.5024,45.995,Nakh-Daghestanian,ROUGH,ids-51-15-760-1,"кьагъуб, хъачІуб, бигьу-бицуб",ƛ̄ʼaɣub,Chamalal,2,CLICS,cji,trill,https://omniglot.com/writing/chamalal.htm,NA,NA
ids,ids-51,Chamalal,cham1309,42.5024,45.995,Nakh-Daghestanian,ROUGH,ids-51-15-760-2,"кьагъуб, хъачІуб, бигьу-бицуб",qačʼub,Chamalal,2,CLICS,cji,trill,https://omniglot.com/writing/chamalal.htm,NA,NA
ids,ids-51,Chamalal,cham1309,42.5024,45.995,Nakh-Daghestanian,ROUGH,ids-51-15-760-3,"кьагъуб, хъачІуб, бигьу-бицуб",bihu-bicub,Chamalal,2,CLICS,cji,trill,https://omniglot.com/writing/chamalal.htm,NA,NA
ids,ids-52,Hunzib,hunz1247,42.0808,46.1369,Nakh-Daghestanian,ROUGH,ids-52-15-760-1,"чІечІеру, хъачІаб",čʼečʼeru,Hunzib,1,CLICS,huz,trill,wiki,NA,NA
ids,ids-52,Hunzib,hunz1247,42.0808,46.1369,Nakh-Daghestanian,ROUGH,ids-52-15-760-2,"чІечІеру, хъачІаб",qačʼab,Hunzib,1,CLICS,huz,trill,wiki,NA,NA
ids,ids-56,Lak,lakk1252,42.1328,47.0809,Nakh-Daghestanian,ROUGH,ids-56-15-760-1,гьарапІарасса,harapʼaras̄a,Lak,4,CLICS,lbe,NA,NA,lbe,NA
ids,ids-57,Dargwa,darg1241,42.4257,47.4388,Nakh-Daghestanian,ROUGH,ids-57-15-760-1,кьяркьси,qʼaˤrqʼsi,Dargwa,18,CLICS,dar,trill,wiki,NA,NA
ids,ids-61,Aghul,aghu1253,41.9242,47.5843,Nakh-Daghestanian,ROUGH,ids-61-15-760-1,хуцІеф,xucʼef,Aghul,2,CLICS,agx,trill,wiki,NA,NA
ids,ids-63,Budukh,budu1248,41.2272,48.3353,Nakh-Daghestanian,ROUGH,ids-63-15-760-1,"кІеви, кІепи, кубуд",kʼewi,Budukh,1,CLICS,bdk,NA,NA,NA,NA
ids,ids-63,Budukh,budu1248,41.2272,48.3353,Nakh-Daghestanian,ROUGH,ids-63-15-760-2,"кІеви, кІепи, кубуд",kʼepi,Budukh,1,CLICS,bdk,NA,NA,NA,NA
ids,ids-63,Budukh,budu1248,41.2272,48.3353,Nakh-Daghestanian,ROUGH,ids-63-15-760-3,"кІеви, кІепи, кубуд",kubud,Budukh,1,CLICS,bdk,NA,NA,NA,NA
ids,ids-64,Lezgian,lezg1247,41.5157,47.8951,Nakh-Daghestanian,ROUGH,ids-64-15-760-1,векъи,weq̄i,Lezgian,2,CLICS,lez,trill,wiki,NA,NA
ids,ids-66,Rutul,rutu1240,41.6187,47.3244,Nakh-Daghestanian,ROUGH,ids-66-15-760-1,"терсды, гьуІрметсызды",tersdɨ,Rutul,5,CLICS,rut,NA,NA,rut,NA
ids,ids-66,Rutul,rutu1240,41.6187,47.3244,Nakh-Daghestanian,ROUGH,ids-66-15-760-2,"терсды, гьуІрметсызды",huˤrmetsɨzdɨ,Rutul,5,CLICS,rut,NA,NA,rut,NA
ids,ids-68,Tabasaran (Southern dialect),sout2752,None,None,Nakh-Daghestanian,ROUGH,ids-68-15-760-1,"мешребсуз, кубут, бегьем дару",mešrebsuz,Tabasaran,2,CLICS,tab,trill,wiki,NA,NA
ids,ids-68,Tabasaran (Southern dialect),sout2752,None,None,Nakh-Daghestanian,ROUGH,ids-68-15-760-2,"мешребсуз, кубут, бегьем дару",kubut,Tabasaran,2,CLICS,tab,trill,wiki,NA,NA
ids,ids-68,Tabasaran (Southern dialect),sout2752,None,None,Nakh-Daghestanian,ROUGH,ids-68-15-760-3,"мешребсуз, кубут, бегьем дару",behem daru,Tabasaran,2,CLICS,tab,trill,wiki,NA,NA
ids,ids-69,Khinalug,khin1240,41.1801,48.0571,Nakh-Daghestanian,ROUGH,ids-69-15-760-1,"кубут, къатангъаз, сар",kubut,Khinalug,1,CLICS,kjj,trill,wiki,NA,NA
ids,ids-69,Khinalug,khin1240,41.1801,48.0571,Nakh-Daghestanian,ROUGH,ids-69-15-760-2,"кубут, къатангъаз, сар",q̄atanɣaz,Khinalug,1,CLICS,kjj,trill,wiki,NA,NA
ids,ids-69,Khinalug,khin1240,41.1801,48.0571,Nakh-Daghestanian,ROUGH,ids-69-15-760-3,"кубут, къатангъаз, сар",sar,Khinalug,1,CLICS,kjj,trill,wiki,NA,NA
ids,ids-70,Tsakhur,tsak1249,41.5916,46.8858,Nakh-Daghestanian,ROUGH,ids-70-15-760-1,кобутун,kobutun,Tsakhur,2,CLICS,tkr,trill,wiki,NA,NA
ids,ids-72,Kumyk,kumy1244,43.0,47.0,Turkic,ROUGH,ids-72-15-760-1,"ишгъынсыз, тири",išɣɨnsɨz,Kumyk,6,CLICS,kum,trill,https://www.omniglot.com/writing/kumyk.php,NA,NA
ids,ids-72,Kumyk,kumy1244,43.0,47.0,Turkic,ROUGH,ids-72-15-760-2,"ишгъынсыз, тири",tiri,Kumyk,6,CLICS,kum,trill,https://www.omniglot.com/writing/kumyk.php,NA,NA
ids,ids-73,Nogai,noga1249,43.5917,46.6618,Turkic,ROUGH,ids-73-15-760-1,"каты, келиссиз этилген",katɨ,Nogai,1,CLICS,nog,NA,NA,NA,NA
ids,ids-73,Nogai,noga1249,43.5917,46.6618,Turkic,ROUGH,ids-73-15-760-2,"каты, келиссиз этилген",kelis̄iz etilgen,Nogai,1,CLICS,nog,NA,NA,NA,NA
ids,ids-74,Judeo-Tat,jude1256,42.068306,48.264749,Indo-European,ROUGH,ids-74-15-760-1,бихьуьрметлуье,bix̌urmetlüye,Judeo-Tat,1,CLICS,jdt,no trill,wiki,NA,NA
ids,ids-75,Chechen,chec1245,43.5,45.5,Nakh-Daghestanian,ROUGH,ids-75-15-760-1,"морса, шога",morsa,Chechen,2,CLICS,che,NA,NA,che,NA
ids,ids-75,Chechen,chec1245,43.5,45.5,Nakh-Daghestanian,ROUGH,ids-75-15-760-2,"морса, шога",šoga,Chechen,2,CLICS,che,NA,NA,che,NA
ids,ids-80,Udi,udii1243,40.9,47.7236,Nakh-Daghestanian,ROUGH,ids-80-15-760-1,туьнд,tünd,Udi,1,CLICS,udi,trill,wiki,NA,NA
ids,ids-107,Avar,avar1256,41.7047,46.558,Nakh-Daghestanian,ROUGH,ids-107-15-760-1,"хъачІаб, согІаб",qačʼab,Avar,8,CLICS,ava,NA,NA,ava,NA
ids,ids-107,Avar,avar1256,41.7047,46.558,Nakh-Daghestanian,ROUGH,ids-107-15-760-2,"хъачІаб, согІаб",soʕab,Avar,8,CLICS,ava,NA,NA,ava,NA
ids,ids-126,Erzya Mordvin,erzy1239,52.8548,45.3901,Uralic,ROUGH,ids-126-15-760-1,kazʸamo,kazʸamo,Erzya Mordvin,1,IDS,myv,NA,based on wikipedia,myv,yes
ids,ids-127,Estonian,esto1258,58.55,25.82,Uralic,ROUGH,ids-127-15-760-1,kar̃e; kar̃m,kar̃e,Estonian,1,IDS,est,NA,based on wikipedia,est,yes
ids,ids-127,Estonian,esto1258,58.55,25.82,Uralic,ROUGH,ids-127-15-760-2,kar̃e; kar̃m,kar̃m,Estonian,1,IDS,est,NA,based on wikipedia,est,yes
ids,ids-128,Finnish,finn1318,64.7628,25.5577,Uralic,ROUGH,ids-128-15-760-1,epætasainen; kar̃kea,epætasainen,Finnish,1,IDS,fin,NA,NA,fin,yes
ids,ids-128,Finnish,finn1318,64.7628,25.5577,Uralic,ROUGH,ids-128-15-760-2,epætasainen; kar̃kea,kar̃kea,Finnish,1,IDS,fin,NA,NA,fin,yes
ids,ids-131,Hungarian,hung1274,46.9068585714,19.6555271429,Uralic,ROUGH,ids-131-15-760-1,érdes,eerdeš,Hungarian,1,IDS,hun,NA,NA,hun,yes
ids,ids-139,Komi,komi1268,64.0527,54.946,Uralic,ROUGH,ids-139-15-760-1,sar̃öga,sar̃öga,Komi,1,IDS,kpv,NA,NA,kpv,yes
ids,ids-143,Northern Saami,nort2671,68.725,22.1113,Uralic,ROUGH,ids-143-15-760-1,r̃oɑkkɑs,r̃oɑkkɑs,Northern Saami,1,IDS,sme,NA,NA,sma,yes
ids,ids-147,Mari,east2328,55.8307,48.405,Uralic,ROUGH,ids-147-15-760-1,kozə'r̃a,kozə'r̃a,Mari,1,IDS,mhr,NA,tap/flap,mhr,no
ids,ids-148,Nenets,nene1249,66.1775,71.0234,Uralic,ROUGH,ids-148-15-760-1,nasor̃tana ~ nasor̃pey,nasor̃tana,Nenets,1,IDS,yrk,NA,NA,yrk,yes
ids,ids-148,Nenets,nene1249,66.1775,71.0234,Uralic,ROUGH,ids-148-15-760-2,nasor̃tana ~ nasor̃pey,nasor̃pey,Nenets,1,IDS,yrk,NA,NA,yrk,yes
ids,ids-159,Udmurt,udmu1245,56.12921,52.63548,Uralic,ROUGH,ids-159-15-760-1,šakɩr̃es ~ vogɩr̃iyo,šakɩr̃es,Udmurt,1,IDS,udm,NA,based on wikipedia,udm,yes
ids,ids-159,Udmurt,udmu1245,56.12921,52.63548,Uralic,ROUGH,ids-159-15-760-2,šakɩr̃es ~ vogɩr̃iyo,vogɩr̃iyo,Udmurt,1,IDS,udm,NA,based on wikipedia,udm,yes
ids,ids-160,Bezhta,bezh1248,42.1206,46.0332,Nakh-Daghestanian,ROUGH,ids-160-15-760-1,"хъаьчІчІоь, хъоьхъилоь",qäčʼčʼö,Bezhta,3,CLICS,kap,trill,wiki,NA,NA
ids,ids-160,Bezhta,bezh1248,42.1206,46.0332,Nakh-Daghestanian,ROUGH,ids-160-15-760-2,"хъаьчІчІоь, хъоьхъилоь",qöqilö,Bezhta,3,CLICS,kap,trill,wiki,NA,NA
ids,ids-167,Ancient Greek,anci1242,39.8155,21.9129,Indo-European,ROUGH,ids-167-15-760-1,trā'kʰus,trā'kʰus,Ancient Greek,1,IDS,grc,NA,NA,grc,NA
ids,ids-168,Modern Greek,mode1248,38.36,23.13,Indo-European,ROUGH,ids-168-15-760-1,tra'xis,tra'xis,Modern Greek,1,IDS,ell,NA,tap; wikipedia says it may be produced as trill in clusters,ell,no
ids,ids-169,Latin,lati1261,41.9026,12.4502,Indo-European,ROUGH,ids-169-15-760-1,asper,asper,Latin,1,IDS,lat,NA,NA,lat,NA
ids,ids-170,Italian,ital1282,43.0464,12.6489,Indo-European,ROUGH,ids-170-15-760-1,ruvido,ruvido,Italian,1,IDS,ita,NA,NA,ita,yes
ids,ids-171,French,stan1290,48.0,2.0,Indo-European,ROUGH,ids-171-15-760-1,rugueux; rude,rugueux,French,1,IDS,fra,NA,NA,fra,yes
ids,ids-171,French,stan1290,48.0,2.0,Indo-European,ROUGH,ids-171-15-760-2,rugueux; rude,rude,French,1,IDS,fra,NA,NA,fra,yes
ids,ids-172,Panare,enap1235,6.95035,-65.8483,Cariban,ROUGH,ids-172-15-760-1,t-ərəʔrə-če,t-ərəʔrə-če,Panare,1,IDS,pbh,NA,in addition wikipedia says it's a flap,pbh,no
ids,ids-175,Wai Wai,waiw1244,1.50881,-59.1417,Cariban,ROUGH,ids-175-15-760-1,tu-turu-y,tu-turu-y,Wai Wai,1,IDS,waw,NA,flap or approximant,waw,no
ids,ids-176,Spanish,stan1288,40.4414,-1.11788,Indo-European,ROUGH,ids-176-15-760-1,áspero,áspero,Spanish,1,IDS,spa,NA,NA,spa,yes
ids,ids-177,Catalan,stan1289,41.453,1.569,Indo-European,ROUGH,ids-177-15-760-1,aspre,aspre,Catalan,1,IDS,cat,NA,NA,cat,yes
ids,ids-178,Portuguese,port1283,39.91,-8.1,Indo-European,ROUGH,ids-178-15-760-1,áspero,áspero,Portuguese,1,IDS,por,NA,flap,por,no
ids,ids-179,Romanian,roma1327,46.3913,24.2256,Indo-European,ROUGH,ids-179-15-760-1,aspru,aspru,Romanian,1,IDS,ron,NA,NA,ron,yes
ids,ids-180,Old Irish,oldi1245,53.0,-8.0,Indo-European,ROUGH,ids-180-15-760-1,garb,garb,Old Irish,1,IDS,NA,NA,NA,NA,NA
ids,ids-181,Irish,iris1253,53.2186,-7.61509,Indo-European,ROUGH,ids-181-15-760-1,garbh,garbh,Irish,1,IDS,gle,NA,tap,gle,no
ids,ids-182,Welsh,wels1247,52.0,-4.0,Indo-European,ROUGH,ids-182-15-760-1,garw,garw,Welsh,1,IDS,cym,NA,based on wikipedia,cym,yes
ids,ids-183,Breton,bret1244,48.2452,-3.78934,Indo-European,ROUGH,ids-183-15-760-1,rust,rust,Breton,1,IDS,bre,NA,NA,bre,yes
ids,ids-184,Gothic,goth1244,46.9304,29.9786,Indo-European,ROUGH,ids-184-15-760-1,usdrusts,usdrusts,Gothic,1,IDS,got,NA,NA,got,NA
ids,ids-185,Old Norse,oldn1244,63.42,10.38,Indo-European,ROUGH,ids-185-15-760-1,ūslēttr; hrjūfr,ūslēttr,Old Norse,1,IDS,NA,NA,NA,NA,NA
ids,ids-185,Old Norse,oldn1244,63.42,10.38,Indo-European,ROUGH,ids-185-15-760-2,ūslēttr; hrjūfr,hrjūfr,Old Norse,1,IDS,NA,NA,NA,NA,NA
ids,ids-186,Danish,dani1285,54.8655,9.36284,Indo-European,ROUGH,ids-186-15-760-1,ujævn; ru,ujævn,Danish,1,IDS,dan,NA,voiced uvular fricative; says Wikipedia,dan,no
ids,ids-186,Danish,dani1285,54.8655,9.36284,Indo-European,ROUGH,ids-186-15-760-2,ujævn; ru,ru,Danish,1,IDS,dan,NA,voiced uvular fricative; says Wikipedia,dan,no
ids,ids-187,Swedish,swed1254,59.800634,17.389526,Indo-European,ROUGH,ids-187-15-760-1,ojämn; skrovlig,ojämn,Swedish,1,IDS,swe,NA,approximant,swe,no
ids,ids-187,Swedish,swed1254,59.800634,17.389526,Indo-European,ROUGH,ids-187-15-760-2,ojämn; skrovlig,skrovlig,Swedish,1,IDS,swe,NA,approximant,swe,no
ids,ids-188,Old English,olde1238,51.06,-1.31,Indo-European,ROUGH,ids-188-15-760-1,unsmēθe; rūh; hrēof,unsmēθe,Old English,1,IDS,ang,NA,NA,ang,NA
ids,ids-188,Old English,olde1238,51.06,-1.31,Indo-European,ROUGH,ids-188-15-760-2,unsmēθe; rūh; hrēof,rūh,Old English,1,IDS,ang,NA,NA,ang,NA
ids,ids-188,Old English,olde1238,51.06,-1.31,Indo-European,ROUGH,ids-188-15-760-3,unsmēθe; rūh; hrēof,hrēof,Old English,1,IDS,ang,NA,NA,ang,NA
ids,ids-189,Middle English,midd1317,51.65,-1.11,Indo-European,ROUGH,ids-189-15-760-1,rough-e; uneven,rough-e,Middle English,1,IDS,NA,NA,NA,NA,NA
ids,ids-189,Middle English,midd1317,51.65,-1.11,Indo-European,ROUGH,ids-189-15-760-2,rough-e; uneven,uneven,Middle English,1,IDS,NA,NA,NA,NA,NA
ids,ids-190,English,stan1293,53.0,-1.0,Indo-European,ROUGH,ids-190-15-760-1,rough,rough,English,1,IDS,eng,NA,approximant,eng,no
ids,ids-191,Dutch,dutc1256,52.0,5.0,Indo-European,ROUGH,ids-191-15-760-1,ruw; oneffen,ruw,Dutch,1,IDS,nld,NA,R,nld,yes
ids,ids-191,Dutch,dutc1256,52.0,5.0,Indo-European,ROUGH,ids-191-15-760-2,ruw; oneffen,oneffen,Dutch,1,IDS,nld,NA,R,nld,yes
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-1,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,scarp,Old High German,1,IDS,goh,NA,NA,goh,NA
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-2,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,sarf,Old High German,1,IDS,goh,NA,NA,goh,NA
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-3,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,ruh,Old High German,1,IDS,goh,NA,NA,goh,NA
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-4,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,rūh,Old High German,1,IDS,goh,NA,NA,goh,NA
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-5,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,ruoh,Old High German,1,IDS,goh,NA,NA,goh,NA
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-6,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,gi-rob,Old High German,1,IDS,goh,NA,NA,goh,NA
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-7,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,rao,Old High German,1,IDS,goh,NA,NA,goh,NA
ids,ids-193,Middle High German,midd1343,48.254,10.599,Indo-European,ROUGH,ids-193-15-760-1,rūch; uneben,rūch,Middle High German,1,IDS,NA,NA,NA,NA,NA
ids,ids-193,Middle High German,midd1343,48.254,10.599,Indo-European,ROUGH,ids-193-15-760-2,rūch; uneben,uneben,Middle High German,1,IDS,NA,NA,NA,NA,NA
ids,ids-194,German,stan1295,48.649,12.4676,Indo-European,ROUGH,ids-194-15-760-1,rauh; uneben,rauh,German,1,IDS,deu,NA,R,deu,yes
ids,ids-194,German,stan1295,48.649,12.4676,Indo-European,ROUGH,ids-194-15-760-2,rauh; uneben,uneben,German,1,IDS,deu,NA,R,deu,yes
ids,ids-195,Yiddish,east2295,51.75,19.42,Indo-European,ROUGH,ids-195-15-760-1,šorstik,šorstik,Yiddish,1,IDS,ydd,NA,NA,ydd,yes
ids,ids-196,Lithuanian,lith1251,55.1429,23.9601,Indo-European,ROUGH,ids-196-15-760-1,šiurkštùs; nelýgus; rupùs,šiurkštùs,Lithuanian,1,IDS,lit,NA,NA,lit,yes
ids,ids-196,Lithuanian,lith1251,55.1429,23.9601,Indo-European,ROUGH,ids-196-15-760-2,šiurkštùs; nelýgus; rupùs,nelýgus,Lithuanian,1,IDS,lit,NA,NA,lit,yes
ids,ids-196,Lithuanian,lith1251,55.1429,23.9601,Indo-European,ROUGH,ids-196-15-760-3,šiurkštùs; nelýgus; rupùs,rupùs,Lithuanian,1,IDS,lit,NA,NA,lit,yes
ids,ids-197,Latvian,latv1249,56.826108,24.309118,Indo-European,ROUGH,ids-197-15-760-1,rupjš,rupjš,Latvian,1,IDS,lav,NA,based on wikipedia,lav,yes
ids,ids-199,Old Church Slavonic,chur1257,43.7171,22.8442,Indo-European,ROUGH,ids-199-15-760-1,srŭchŭkŭ,srŭchŭkŭ,Old Church Slavonic,1,IDS,NA,NA,NA,NA,NA
ids,ids-200,Bulgarian,bulg1262,43.3646,25.047,Indo-European,ROUGH,ids-200-15-760-1,[grápav]; grúb,grápav,Bulgarian,1,IDS,bul,NA,NA,bul,yes
ids,ids-200,Bulgarian,bulg1262,43.3646,25.047,Indo-European,ROUGH,ids-200-15-760-2,[grápav]; grúb,grúb,Bulgarian,1,IDS,bul,NA,NA,bul,yes
ids,ids-201,Serbo-Croatian,sout1528,44.15,18.81,Indo-European,ROUGH,ids-201-15-760-1,hrapav,hrapav,Serbo-Croatian,1,IDS,hrv; srp,NA,NA,hrv,yes
ids,ids-202,Czech,czec1258,49.873398,15.10437,Indo-European,ROUGH,ids-202-15-760-1,drsný,drsný,Czech,1,IDS,ces,NA,NA,ces,yes
ids,ids-203,Polish,poli1260,51.8439,18.6255,Indo-European,ROUGH,ids-203-15-760-1,szorstki; chropawy,szorstki,Polish,1,IDS,pol,NA,NA,pol,yes
ids,ids-203,Polish,poli1260,51.8439,18.6255,Indo-European,ROUGH,ids-203-15-760-2,szorstki; chropawy,chropawy,Polish,1,IDS,pol,NA,NA,pol,yes
ids,ids-204,Russian,russ1263,59.0,50.0,Indo-European,ROUGH,ids-204-15-760-1,grubyj,grubyj,Russian,1,IDS,rus,NA,NA,rus,yes
ids,ids-206,Armenian (Eastern variety),nucl1235,40.0,45.0,Indo-European,ROUGH,ids-206-15-760-1,"kˀoštˀ, kˀopˀitˀ",kˀoštˀ,Armenian,2,IDS,hye,NA,NA,hye,yes
ids,ids-206,Armenian (Eastern variety),nucl1235,40.0,45.0,Indo-European,ROUGH,ids-206-15-760-2,"kˀoštˀ, kˀopˀitˀ",kˀopˀitˀ,Armenian,2,IDS,hye,NA,NA,hye,yes
ids,ids-207,Armenian (Western variety),homs1234,40.1897,44.4839,Indo-European,ROUGH,ids-207-15-760-1,"gošd, gobid",gošd,Armenian,2,IDS,hye,NA,NA,hye,yes
ids,ids-207,Armenian (Western variety),homs1234,40.1897,44.4839,Indo-European,ROUGH,ids-207-15-760-2,"gošd, gobid",gobid,Armenian,2,IDS,hye,NA,NA,hye,yes
ids,ids-209,Tocharian A,tokh1242,42.98,89.18,Indo-European,ROUGH,ids-209-15-760-1,āśāwe,āśāwe,Tocharian A,1,IDS,NA,NA,NA,NA,NA
ids,ids-210,Tocharian B,tokh1243,41.65,82.9,Indo-European,ROUGH,ids-210-15-760-1,aśāwe,aśāwe,Tocharian B,1,IDS,NA,NA,NA,NA,NA
ids,ids-211,Sanskrit,sans1269,20.0,77.0,Indo-European,ROUGH,ids-211-15-760-1,viṣama-,viṣama-,Sanskrit,1,IDS,NA,NA,NA,NA,yes
ids,ids-212,Romani,vlax1238,46.09,18.16,Indo-European,ROUGH,ids-212-15-760-1,[aspro],aspro,Romani,9,IDS,rmy,NA,based on wikipedia,rmy,yes
ids,ids-214,Persian,west2369,32.9,53.3,Indo-European,ROUGH,ids-214-15-760-1,dorošt,dorošt,Persian,1,IDS,pes,NA,NA,pes,yes
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,ROUGH,ids-215-15-760-1,ḳše; χarrūš; mʁarram; ʁazzūp,ḳše,Ancient Aramaic,1,IDS,NA,NA,NA,NA,NA
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,ROUGH,ids-215-15-760-2,ḳše; χarrūš; mʁarram; ʁazzūp,χarrūš,Ancient Aramaic,1,IDS,NA,NA,NA,NA,NA
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,ROUGH,ids-215-15-760-3,ḳše; χarrūš; mʁarram; ʁazzūp,mʁarram,Ancient Aramaic,1,IDS,NA,NA,NA,NA,NA
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,ROUGH,ids-215-15-760-4,ḳše; χarrūš; mʁarram; ʁazzūp,ʁazzūp,Ancient Aramaic,1,IDS,NA,NA,NA,NA,NA
ids,ids-217,Negerhollands,nege1244,18.3416,-64.8922,Indo-European,ROUGH,ids-217-15-760-1,grof (?),grof,Negerhollands,1,IDS,dcr,NA,NA,dcr,NA
ids,ids-218,Jamaican Creole (Limonese Creole dialect),jama1262,18.13,-77.2612,Indo-European,ROUGH,ids-218-15-760-1,rɔf,rɔf,Jamaican Creole,1,IDS,jam,NA,approximant,jam,no
ids,ids-219,Basque,basq1248,43.2787,-1.31622,Basque,ROUGH,ids-219-15-760-1,lac̷,lac̷,Basque,1,IDS,eus,NA,NA,eus,yes
ids,ids-220,Hausa,haus1257,11.1513,8.7804,Afro-Asiatic,ROUGH,ids-220-15-760-1,kaushi,kaushi,Hausa,1,IDS,hau,NA,NA,hau,NA
ids,ids-221,Polci,polc1243,10.0258,9.53362,Afro-Asiatic,ROUGH,ids-221-15-760-1,woghshəp,woghshəp,Polci,1,IDS,plj,NA,based on wikipedia; that's the symbol they use but no description,plj,yes
