iso.x,language,eng_orig.x,roughness,trans,back_trans,language_n,rough,iso639.3,regexp.r,regexp.l,r,l,mbranch,stock,area,continent,longitude,latitude,regexp.t,regexp.n,regexp.s,regexp.k,regexp.m,regexp.p,regexp.b,regexp.d,t,d,p,b,k,s,m,n,id,iso.y,eng_orig.y,trans_qual
pl,Polish,blunt,0.5,tępy,blunt,83,TRUE,pol,r,l,FALSE,FALSE,Balto-Slavic,Indo-European,Europe,W and SW Eurasia,20,52,t,(n$|n[^i]),(s$|s[^zi]),k,m,p,b,(d$|d[^zźż]),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,pl blunt,pl,blunt,good
pl,Polish,glassy,-4.3,szklisty,glassy,83,FALSE,pol,r,l,FALSE,TRUE,Balto-Slavic,Indo-European,Europe,W and SW Eurasia,20,52,t,(n$|n[^i]),(s$|s[^zi]),k,m,p,b,(d$|d[^zźż]),TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,pl glassy,pl,glassy,good
pt,Portuguese (Portugal Brazil),grooved,1.7,ranhurado,grooved,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,pt grooved,NA,NA,NA
pt,Portuguese (Portugal Brazil),velvety,-5.3,aveludado,velvety,57,FALSE,por,r,l,FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pt velvety,NA,NA,NA
pt,Portuguese (Portugal Brazil),coated,-2.8,revestido,coated,57,FALSE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pt coated,NA,NA,NA
pt,Portuguese (Portugal Brazil),ribbed,3.4,com nervuras,ribbed,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,pt ribbed,NA,NA,NA
pt,Portuguese (Portugal Brazil),bubbly,-3.3,borbulhante,bubbly,57,FALSE,por,r,l,TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,pt bubbly,NA,NA,NA
pt,Portuguese (Portugal Brazil),lacy,-1.4,rendado,lacy,57,FALSE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,pt lacy,NA,NA,NA
pt,Portuguese (Portugal Brazil),abrasive,6.3,abrasivo,abrasive,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,pt abrasive,NA,NA,NA
pt,Portuguese (Portugal Brazil),bony,2.5,ossudo,bony,57,TRUE,por,r,l,FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,pt bony,NA,NA,NA
pt,Portuguese (Portugal Brazil),slippery,-6.2,escorregadio,slippery,57,FALSE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,pt slippery,NA,NA,NA
pt,Portuguese (Portugal Brazil),lumpy,2.9,grumoso,lumpy,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,pt lumpy,NA,NA,NA
pt,Portuguese (Portugal Brazil),textured,0.8,texturizado,textured,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pt textured,NA,NA,NA
pt,Portuguese (Portugal Brazil),wooden,1.3,de madeira,wooden,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,pt wooden,NA,NA,NA
pt,Portuguese (Portugal Brazil),metallic,-1.9,metálico,metallic,57,FALSE,por,r,l,FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,pt metallic,NA,NA,NA
pt,Portuguese (Portugal Brazil),polished,-5.3,polido,polished,57,FALSE,por,r,l,FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,pt polished,NA,NA,NA
pt,Portuguese (Portugal Brazil),painted,-3,pintado,painted,57,FALSE,por,r,l,FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,pt painted,NA,NA,NA
pt,Portuguese (Portugal Brazil),serrated,4,serrilhada,serrated,57,TRUE,por,r,l,TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,pt serrated,NA,NA,NA
pt,Portuguese (Portugal Brazil),beaded,3,frisado,beaded,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pt beaded,NA,NA,NA
pt,Portuguese (Portugal Brazil),sandy,3.9,arenoso,sandy,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,pt sandy,NA,NA,NA
pt,Portuguese (Portugal Brazil),scratchy,5,arranhado,scratchy,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,pt scratchy,NA,NA,NA
pt,Portuguese (Portugal Brazil),pebbly,3.8,seixoso,pebbly,57,TRUE,por,r,l,FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,pt pebbly,NA,NA,NA
pt,Portuguese (Portugal Brazil),callused,4.2,calejado,callused,57,TRUE,por,r,l,FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,pt callused,NA,NA,NA
pt,Portuguese (Portugal Brazil),gelatinous,-4.2,gelatinoso,gelatinous,57,FALSE,por,r,l,FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,pt gelatinous,NA,NA,NA
pt,Portuguese (Portugal Brazil),bald,-4.1,careca,bald,57,FALSE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,pt bald,NA,NA,NA
pt,Portuguese (Portugal Brazil),corroded,3.5,corroído,corroded,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,pt corroded,NA,NA,NA
pt,Portuguese (Portugal Brazil),creamy,-4.8,cremoso,creamy,57,FALSE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,pt creamy,NA,NA,NA
pt,Portuguese (Portugal Brazil),varnished,-3.7,envernizado,varnished,57,FALSE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,pt varnished,NA,NA,NA
pt,Portuguese (Portugal Brazil),oily,-6.2,oleoso,oily,57,FALSE,por,r,l,FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pt oily,NA,NA,NA
pt,Portuguese (Portugal Brazil),lubricated,-6.2,lubrificado,lubricated,57,FALSE,por,r,l,TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,pt lubricated,NA,NA,NA
pt,Portuguese (Portugal Brazil),perforated,0.4,perfurado,perforated,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,pt perforated,NA,NA,NA
pt,Portuguese (Portugal Brazil),dusty,-0.8,empoeirado,dusty,57,FALSE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,pt dusty,NA,NA,NA
pt,Portuguese (Portugal Brazil),cracked,3.5,rachado,cracked,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pt cracked,NA,NA,NA
pt,Portuguese (Portugal Brazil),crisp,2,nítido,crisp,57,TRUE,por,r,l,FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,pt crisp,NA,NA,NA
pt,Portuguese (Portugal Brazil),fibrous,2.3,fibroso,fibrous,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,pt fibrous,NA,NA,NA
pt,Portuguese (Portugal Brazil),silky,-5.9,sedoso,silky,57,FALSE,por,r,l,FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,pt silky,NA,NA,NA
pt,Portuguese (Portugal Brazil),disjointed,2.7,desarticulado,disjointed,57,TRUE,por,r,l,TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,pt disjointed,NA,NA,NA
pt,Portuguese (Portugal Brazil),rocky,4.8,rochoso,rocky,57,TRUE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pt rocky,NA,NA,NA
pt,Portuguese (Portugal Brazil),furry,-2.8,peludo,furry,57,FALSE,por,r,l,FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,pt furry,NA,NA,NA
pt,Portuguese (Portugal Brazil),prickly,5.2,espinhoso,prickly,57,TRUE,por,r,l,FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,pt prickly,NA,NA,NA
pt,Portuguese (Portugal Brazil),feathered,-4.6,emplumado,feathered,57,FALSE,por,r,l,FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,pt feathered,NA,NA,NA
pt,Portuguese (Portugal Brazil),blunt,0.5,contundente,blunt,57,TRUE,por,r,l,FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,pt blunt,NA,NA,NA
pt,Portuguese (Portugal Brazil),waxy,-3.6,ceroso,waxy,57,FALSE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,pt waxy,NA,NA,NA
pt,Portuguese (Portugal Brazil),greasy,-5.1,gorduroso,greasy,57,FALSE,por,r,l,TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,-8,39,t,n,(^s|ss|ç[aou]|c[ei]),(c$|c[aou]|qu),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pt greasy,NA,NA,NA
ru,Russian,grooved,1.7,желобчатый,grooved,66,TRUE,rus,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ru grooved,NA,NA,NA
ru,Russian,velvety,-5.3,бархатистый,velvety,66,FALSE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,ru velvety,NA,NA,NA
ru,Russian,coated,-2.8,покрытый,coated,66,FALSE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ru coated,NA,NA,NA
ru,Russian,ribbed,3.4,ребристый,ribbed,66,TRUE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,ru ribbed,NA,NA,NA
ru,Russian,stubbly,5,пожнивный,stubbly,66,TRUE,rus,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ru stubbly,NA,NA,NA
ru,Russian,bubbly,-3.3,пузырчатый,bubbly,66,FALSE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ru bubbly,NA,NA,NA
ru,Russian,abrasive,6.3,абразивный,abrasive,66,TRUE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,ru abrasive,NA,NA,NA
ru,Russian,bony,2.5,костлявый,bony,66,TRUE,rus,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,ru bony,NA,NA,NA
ru,Russian,slippery,-6.2,скользкий,slippery,66,FALSE,rus,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,ru slippery,NA,NA,NA
ru,Russian,lumpy,2.9,комковатый,lumpy,66,TRUE,rus,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ru lumpy,NA,NA,NA
ru,Russian,jagged,6.3,зазубренный,jagged,66,TRUE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,ru jagged,NA,NA,NA
ru,Russian,textured,0.8,текстурированный,textured,66,TRUE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,ru textured,NA,NA,NA
ru,Russian,polished,-5.3,полированный,polished,66,FALSE,rus,[Рр],[Лл],TRUE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ru polished,NA,NA,NA
ru,Russian,woolly,0,шерстистый,woolly,66,TRUE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ru woolly,NA,NA,NA
ru,Russian,crumpled,3.1,мятый,crumpled,66,TRUE,rus,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ru crumpled,NA,NA,NA
ru,Russian,sandy,3.9,сэнди,sandy,66,TRUE,rus,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,ru sandy,NA,NA,NA
ru,Russian,pebbly,3.8,покрытый галькой,pebbly,66,TRUE,rus,[Рр],[Лл],TRUE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ru pebbly,NA,NA,NA
ru,Russian,firm,4.2,фирма,firm,66,TRUE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ru firm,NA,NA,NA
ru,Russian,ceramic,-2.5,керамический,ceramic,66,FALSE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,ru ceramic,NA,NA,NA
ru,Russian,gelatinous,-4.2,студенистый,gelatinous,66,FALSE,rus,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,ru gelatinous,NA,NA,NA
ru,Russian,bald,-4.1,плешивый,bald,66,FALSE,rus,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ru bald,NA,NA,NA
ru,Russian,creamy,-4.8,сливочный,creamy,66,FALSE,rus,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,ru creamy,NA,NA,NA
ru,Russian,chalky,-1.1,меловой,chalky,66,FALSE,rus,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ru chalky,NA,NA,NA
ru,Russian,varnished,-3.7,лакированный,varnished,66,FALSE,rus,[Рр],[Лл],TRUE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ru varnished,NA,NA,NA
ru,Russian,etched,2.8,травленый,etched,66,TRUE,rus,[Рр],[Лл],TRUE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ru etched,NA,NA,NA
ru,Russian,grimy,-1.2,чумазый,grimy,66,FALSE,rus,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ru grimy,NA,NA,NA
ru,Russian,slimy,-5.2,слизистый,slimy,66,FALSE,rus,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ru slimy,NA,NA,NA
ru,Russian,oily,-6.2,маслянистый,oily,66,FALSE,rus,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ru oily,NA,NA,NA
ru,Russian,crumbly,3.2,рассыпчатый,crumbly,66,TRUE,rus,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,38,56,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,ru crumbly,NA,NA,NA
